Fisher, Eddie	Eddie Fisher	Beautiful Things	1952	Beastie Boys	Get it Together	Ill Communication	1994	other
Kool and the Gang	Spirit of the Boogie	Winter Sadness	1975	Tupac	Picture Me Rollin'	All Eyez On Me - Book 2	1994	soul/funk/r&b
Kool and the Gang	Love and Understanding	Summer Madness (Live)	1975	Domino	Do You Qualify?	Domino (Explicit Version)	1993	soul/funk/r&b
Love Unlimited Orchestra	Music Maestro Please	I Wanna Stay	1975	The Coup	Sneakin' In	Steal This Album	1998	soul/funk/r&b
Love Unlimited Orchestra	Music Maestro Please	Midnight Groove	1975	Delinquent Habits	Feel Good	Merry Go Round	2001	soul/funk/r&b
Love Unlimited Orchestra	Music Maestro Please	Midnight Groove	1975	EPMD	Last Man Standing	Back In Business	1997	soul/funk/r&b
M F S B	Philadelphia Freedom	Get Down with the Philly Sound	1975	De la Soul	Say No Go	3 Feet High And Rising	1989	soul/funk/r&b
Maceo & the Macks	single	Future Shock (Dance Your Pants Off)	1975	Ice T	Home of the Bodybag	O.G. Original Gangster	1991	soul/funk/r&b
Magic Disco Machine	Disc-O-Tech	Scratchin'	1975	C + C Music Factory	Things That Make You Go Hmm	Gonna Make You Sweat	1990	soul/funk/r&b
Magic Disco Machine	Disc-O-Tech	Scratchin'	1975	Eric B & Rakim	Put Your Hands Together	Follow The Leader	1988	soul/funk/r&b
Magic Disco Machine	Disc-O-Tech	Scratchin'	1975	Mantronix	King of the Beats	The Best Of 1985-1999	1999	soul/funk/r&b
Magic Disco Machine	Disc-O-Tech	Scratchin'	1975	Run-DMC	Jam Master Jay	Together Forever: Greatest Hits 1983-1991	1991	soul/funk/r&b
Magic Disco Machine	Disc-O-Tech	Scratchin'	1975	Wreckx-N-Effect	Rump Shaker	Hard Or Smooth	1992	soul/funk/r&b
Main Ingredient	Rolling Down a Mountainside	That Ain't My Style	1975	Freundeskreis	Esperanto	Esperanto	1999	soul/funk/r&b
Manzel	Rolling Down a Mountainside	Space Funk	1975	Eric B & Rakim	The R	Follow The Leader	1988	soul/funk/r&b
Mayfield, Curtis	There's No Place Like America Today	Hard Times	1975	Casual	Follow the Funk	Fear Itself	1994	soul/funk/r&b
Mayfield, Curtis	There's No Place Like America Today	Hard Times	1975	Geto Boys	Murder After Midnight	Till Death Do Us Part	1993	soul/funk/r&b
Mayfield, Curtis	There's No Place Like America Today	Billy Jack	1975	Black Eyed Peas	BEP Empire	Bridging The Gap	2000	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	Rockin' Chair	1975	Chubb Rock	DJ Innovator	Chubb Rock Featuring Howie Tee	1988	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	Rockin' Chair	1975	Lil' Troy	Small Time	Sittin' Fat Down South	1999	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Boss	Deeper	Born Gangstaz	1993	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Common	Stolen Moments pt. I	One Day It'll All Make Sense	1997	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Mobb Deep	What Can I Do	Mobb Deep: Free Agents: The Murda Mixtape (Disc 1)	2003	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Spice 1	R.I.P.	187 He Wrote	1993	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Tragedy	Da Funk Mode	Intelligent Hoodlum	1993	soul/funk/r&b
McCrae, Gwen	Rockin' Chair	90% of Me is You	1975	Yo-Yo	What Can I Do?	Make Way For The Motherlode	1991	soul/funk/r&b
McCrae, George & Gwen	Together	The Rub	1975	Brand Nubian	The Return	Foundation	2000	soul/funk/r&b
McCrae, George & Gwen	Together	The Rub	1975	Mob Deep	Came Up	Mobb Deep: Free Agents: The Murda Mixtape (Disc 1)	2003	soul/funk/r&b
McCrae, George & Gwen	Together	The Rub	1975	The Coup	Fat Cats, Bigga Fish	Genocide &#038; Juice?	1994	soul/funk/r&b
Melvin, Harold & the Blue Notes	Wake up Everybody	You Know How to Make Me Feel So Good	1975	Funk Flex & Cormega	Freestyle	Street Sweepers Presents The Takeover	2001	soul/funk/r&b
Moulin, Marc	Sam Suffy	Thoubohu pt I	1975	Handsome Boy Modeling School	Waterworld	So How's Your Girl...	1999	soul/funk/r&b
North, Freddie	Blind Baby	Love to Hate	1975	Jurassic 5	Break	Power In Numbers	2002	soul/funk/r&b
O'Jays	Survival	Got to Give the People What They Want	1975	Deee-Lite	Heart Be Still	Sampladelic Relics &#038; Dancefloor Oddities	1996	soul/funk/r&b
O'Jays	Survival	Got to Give the People What They Want	1975	Devin the Dude	One Day at a Time	Devin The Dude	1998	soul/funk/r&b
O'Jays	Survival	Got to Give the People What They Want	1975	Freestyle Fellowship	Sunshine Men	To Whom It May Concern	1999	soul/funk/r&b
O'Jays	Survival	Got to Give the People What They Want	1975	Keith Murray	Sychosymatic	The Most Beautifullest Thing In This World	1994	soul/funk/r&b
O'Jays	Survival	What I'm Waiting For	1975	Jay-Z	You Must Love Me	In My Lifetime, Vol. 1	1997	soul/funk/r&b
O'Jays	Family Reunion	I Love Music	1975	Jungle Brothers	Good News Comin'	J. Beez Wit The Remedy	1993	soul/funk/r&b
O'Jays	Family Reunion	Family Reunion	1975	Jungle Brothers	True Blue (Jungle Brother)	V.I.P.	2000	soul/funk/r&b
Ohio Players	Rattlesnake	Introducing the Players	1975	Above the Law	Pimpology 101	Black Mafia Life - The Album	1993	soul/funk/r&b
Ohio Players	Honey	Love Rollercoaster	1975	George Clinton	Dis Beat Disrupts	Hey Man... Smell My Finger	1993	soul/funk/r&b
Ohio Players	Honey	Love Rollercoaster	1975	MC Shan	So Def	Born To Be Wild	1988	soul/funk/r&b
Ohio Players	Honey	Sweet Sticky Thing	1975	Tony, Toni, Tone	Gangsta Groove	Sons Of Soul	1993	soul/funk/r&b
Ohio Players	Honey	Fopp	1975	Jay-Z	Rap Game/Crack Game	In My Lifetime, Vol. 1	1997	soul/funk/r&b
Ohio Players	Fire	Fire	1975	A Tribe Called Quest	Money Maker	The Love Movement	1998	soul/funk/r&b
Ohio Players	Fire	Fire	1975	RBL Posse	Sorta Like a Psycho	A Lesson To Be Learned	1992	soul/funk/r&b
Ohio Players	Fire	Far East Mississippi	1975	Style	Just a Little Something	In Tone We Trust	1990	soul/funk/r&b
Olympic Runners	Out in Front	Dump the Bump	1975	Eric B & Rakim	Rest Assured	Don't Sweat The Technique	1992	soul/funk/r&b
Olympic Runners	Out in Front	Get this Thing Down	1975	High and Mighty	Dick Starbuck	Home Field Advantage	1999	soul/funk/r&b
Oneness of Juju	African Rhythms	African Rhythms	1975	Quasimoto	Loop Digga	The Unseen	2000	soul/funk/r&b
Parliament	Chocolate City	Chocolate City	1975	Ice Cube	I Wanna Kill Sam	Death Certificate	1991	soul/funk/r&b
Parliament	Chocolate City	Chocolate City	1975	WC	It's All Bad	The Shadiest One	1998	soul/funk/r&b
Parliament	Chocolate City	Big Footin'	1975	Jungle Brothers	Tribe Vibes	Done By The Forces Of Nature	1989	soul/funk/r&b
Pazant Brothers and the Beaufort Express	Loose and Juicy	A Gritty Nitty	1975	Cypress Hill	Latin Lingo	Cypress Hill	1991	soul/funk/r&b
Pleasure	Dust Yourself Off	Bouncy Lady	1975	DJ Jazzy Jeff & the Fresh Prince	Brand New Funk	Greatest Hits	1998	soul/funk/r&b
Pleasure	Dust Yourself Off	Bouncy Lady	1975	Salt-N-Pepa	Solo Power (Let's Get Paid)	A Salt With a Deadly Pepa	1988	soul/funk/r&b
Riperton, Minnie	Perfect Angel	Loving You	1975	Orb	A Huge Ever Growing Pulsating Brain That Rules from the Centre of the Ultraworld	Aubrey Mixes: The Ultraworld Excursions	1991	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Adventures in Paradise	1975	Eminem	Any Man	The Hits &#038; Unreleased Volume 1	2002	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Baby, this Love I Have	1975	A Tribe Called Quest	Check the Rhyme	Hits, Rarities &#038; Remixes	2003	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Baby, this Love I Have	1975	Black Star	KOS Determination	Black Star	1999	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Baby, this Love I Have	1975	Pete Rock	Play Dis Only at Night	Petestrumentals	2001	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Baby, this Love I Have	1975	Xzibit	Rimz and Tirez	Restless	2001	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	A Tribe Called Quest	Lyrics to Go	Midnight Marauders	1993	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Fabe	Au Fond de Nos Coeurs	Détournement De Son	1998	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Kenny Dope	Get on Down	Mixed - Nervous Hip Hop	1995	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Nas	Everyday Thing	NaS Finest Pt. 2	1999	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Sounds of Blackness	Everything's Gonna Be Alright	Africa To America: The Journey Of The Drum	1994	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Slum Village	The Look of Love	Fan-Tas-Tic, Vol. 1	1996	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Inside My Love	1975	Tupac	Me Against the World	Makaveli (The 7 Day Theory)	1996	soul/funk/r&b
Riperton, Minnie	Adventures in Paradise	Minnie's Lament	1975	Xzibit	Eyes May Shine	At The Speed Of Life	1996	soul/funk/r&b
Robinson, Smokey & the Miracles	A Quiet Storm	Quiet Storm	1975	Craig G	Dopest Duo	The Kingpin	1989	soul/funk/r&b
Robinson, Smokey & the Miracles	A Quiet Storm	Quiet Storm	1975	De la Soul	Breakadawn	Buhloone Mind State	1993	soul/funk/r&b
Ross, Diana	Mahogany soundtrack	Theme from Mahogany	1975	Nas	Big Things	I Am...	1999	soul/funk/r&b
Ross, Diana	Mahogany soundtrack	My Hero is a Gun	1975	Die Firma	Rien Ne Va Plus	Die Firma - Spiel Des Lebens - Spiel Des Todes	1998	soul/funk/r&b
Ross, Diana	Mahogany soundtrack	Do You Know Where You're Going To?	1975	Big Daddy Kane	Lyrical Gymnastics	Daddy's Home	1994	soul/funk/r&b
Rufus	Rufus Featuring Chaka Khan	Sweet Thing	1975	Mellow Man Ace	B-Boy in Love	Escape From Havana	1989	soul/funk/r&b
Rufus	Rufus Featuring Chaka Khan	Ooh I like Your Lovin'	1975	Boogie Down Productions	The Blueprint	Ghetto Music: The Blueprint Of Hip Hop	1989	soul/funk/r&b
Rushen, Patrice	Before the Dawn	Kickin Back	1975	Organized Konfusion	Let's Organize	Stress: The Extinction Agenda	1994	soul/funk/r&b
Salsoul Orchestra	The Salsoul Orchestra	Chicago Bus Stop (Ooh I Love It)	1975	Bentley Rhythm Ace	Bentley's Gonna Sort You Out	Bentley Rhythm Ace	1997	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Beatnuts	Beatnuts Forever	A Musical Massacre	1999	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Def Squad	Countdown	El Niño	1998	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Eminem	My Name Is	The Slim Shady LP	1999	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Foxxy Brown	Hot Spot	Chyna Doll	1999	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Insane Clown Posse	Slim Anus	Psychopathics From Outer Space	2000	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Jay-Z	Street is Watching	In My Lifetime, Vol. 1	1997	soul/funk/r&b
Siffre, Labi	Remember my Song	I Got The	1975	Wu-Tang Clan	Can it All Be So Simple	Enter The Wu-Tang (36 Chambers)	1993	soul/funk/r&b
Simon, Joe	Get Down	It Be's That Way Sometimes	1975	Lil' Kim	Magic Stick	La Bella Mafia	2003	soul/funk/r&b
Spinners	It's a Shame	Together We Make Such Sweet Music	1975	Public Enemy	Contract on the World Love Jam	Fear Of A Black Planet	1990	soul/funk/r&b
Staple Singers	Let's Do it Again	Let's Do it Again	1975	En Vogue	Number One Man	Masterpiece Theatre	2000	soul/funk/r&b
Staple Singers	Let's Do it Again	Let's Do it Again	1975	Ice Cube	It Was a Good Day	Greatest Hits	2001	soul/funk/r&b
Staple Singers	Let's Do it Again	Let's Do it Again	1975	Xscape	Just Kickin It	Hummin' Comin' At 'Cha [UK]	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	High on You	Crossword Puzzle	1975	De la Soul	Say No Go	3 Feet High And Rising	1989	soul/funk/r&b
Summer, Donna	Love to Love You Baby	Love to Love You Baby	1975	Digital Underground	Freaks of the Industry	Sex Packets	1990	soul/funk/r&b
Summer, Donna	Love to Love You Baby	Love to Love You Baby	1975	Dr. Dre	Zoom	The Best Of Dr. Dre - Dub Sack One (Disc 2)	2001	soul/funk/r&b
Summer, Donna	Love to Love You Baby	Love to Love You Baby	1975	TLC	I'm Good at Being Bad	FanMail	1999	soul/funk/r&b
Thunder and Lightning	single	Bumpin' Bus Stop	1975	A Tribe Called Quest	The Hop	Beats Rhymes &#038; Life	1996	soul/funk/r&b
Thunder and Lightning	single	Bumpin' Bus Stop	1975	Craig Mack	Get Down	Project: Funk Da World	1994	soul/funk/r&b
Thunder and Lightning	single	Bumpin' Bus Stop	1975	InI	Step Up	Center Of Attention	1996	soul/funk/r&b
Thunder and Lightning	single	Bumpin' Bus Stop	1975	People Under the Stairs	The Next Step	The Next Step	1998	soul/funk/r&b
Toussaint, Allen	Southern Nights	Worldwide	1975	OutKast	We Luv Deez Hoez	Stankonia	2000	soul/funk/r&b
Tower of Power	In the Slot	Ebony Jam	1975	De la Soul	A Roller Skating Jam Named 'Saturdays'	De La Soul Is Dead	1991	soul/funk/r&b
Tower of Power	In the Slot	Drop it in the Slot	1975	Beastie Boys	Egg Man	Paul's Boutique	1989	soul/funk/r&b
Tower of Power	In the Slot	Drop it in the Slot	1975	DJ Jazzy Jeff & the Fresh Prince	Caught in the Middle	Homebase	1991	soul/funk/r&b
Undisputed Truth	The Cosmic Truth	(I Know) I'm Losing You	1975	Dr. Dre	Deep Cover	First Round Knock Out	1996	soul/funk/r&b
War	Why Can't We Be Friends	Heartbeat	1975	Ice T	Heartbeat	Power	1988	soul/funk/r&b
War	Why Can't We Be Friends	Low Rider	1975	Beastie Boys	Slow Ride	Licensed To Ill	1986	soul/funk/r&b
War	Why Can't We Be Friends	Why Can't We Be Friends	1975	K-Dee	Neva was a Baller	&#034;Ass, Gas Or Cash&#034; [No One Rides For Free]	1994	soul/funk/r&b
White, Barry	Just Another Way to Say I Love You	Love Serenade	1975	Gravediggaz	Never Gonna Come Back	The Pick, The Sickle And The Shovel	1997	soul/funk/r&b
White, Barry	Just Another Way to Say I Love You	Love Serenade	1975	Notorious BIG	Let Me Get Down	Born Again	1999	soul/funk/r&b
White, Barry	Just Another Way to Say I Love You	Love Serenade	1975	Scarface	Money and the Power	Scarface: Greatest Hits	2002	soul/funk/r&b
Yarborough, Camille	Iron Pot Cooker	Take Yo Praise	1975	Fatboy Slim	Praise You	You've Come a Long Way Baby	1998	soul/funk/r&b
Adderley, Cannonball (Quintet)	Phenix	Walk Tall	1975	Brand Nubian	Concerto in X Minor	One For All	1990	jazz
Adderley, Cannonball (Quintet)	Phenix	Walk Tall	1975	Pharcyde	She Said	Labcabincalifornia	1995	jazz
Adderley, Cannonball (Quintet)	Phenix	Sack o' Woe	1975	Organized Konfusion	Keep it Koming	Stress: The Extinction Agenda	1994	jazz
Adderley, Cannonball (Quintet)	Big Man	Broomstick	1975	Black Sheep	We Boys	Non-Fiction	1994	jazz
Adderley, Cannonball (Quintet)	Big Man	Hundred & One Year/M'Ria	1975	Black Sheep	Gotta Get Up	Non-Fiction	1994	jazz
Adderley, Cannonball (Quintet)	Big Man	Poundin	1975	Dr. Dre	Bar One	2001	1999	jazz
Abercrombie, John	Timeless	Timeless	1975	Clouddead	Jimmy Breeze (1)	Clouddead	2001	jazz
Axelrod, David	Seriously Deep	1000 Rads	1975	Aceyalone	The Walls and Windows	A Book Of Human Language	1998	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Brother Green (The Disco King)	1975	Compton's Most Wanted	I Give up Nuthin	It's A Compton Thang?	1990	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Brother Green (The Disco King)	1975	Insane Clown Posse	Taste	Carnival of Carnage	1998	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Brother Green (The Disco King)	1975	Public Enemy	Brothers Gonna Work it Out	Fear Of A Black Planet	1990	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Brother Green (The Disco King)	1975	Schoolly D	Black Power	Am I Black Enough For You?	1989	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Mystic Voyage	1975	Coolio	Mama I'm in Love wit a Gangsta	It Takes a Thief	1994	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Mystic Voyage	1975	DJ Jazzy Jeff & the Fresh Prince	Just Kickin' It	Code Red	1993	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	Life is Just a Moment Pt II	1975	Jungle Brothers	Sunshine	Done By The Forces Of Nature	1989	jazz
Ayers, Roy (Ubiquity)	Mystic Voyage	The Black Five	1975	Common	1 2 Many	One Day It'll All Make Sense	1997	jazz
Bartz, Gary	Shadow Do	Gentle Smiles	1975	A Tribe Called Quest	Butter	The Low End Theory	1991	jazz
Blackbyrds	City Life	Rock Creek Park	1975	De la Soul	Ghetto Thang	3 Feet High And Rising	1989	jazz
Blackbyrds	City Life	Rock Creek Park	1975	Eric B & Rakim	The R	Follow The Leader	1988	jazz
Blackbyrds	City Life	Rock Creek Park	1975	Ice Cube	I Wanna Kill Sam	Death Certificate	1991	jazz
Blackbyrds	City Life	Rock Creek Park	1975	Lords of the Underground	Keepers of the Funk	Keepers Of The Funk	1994	jazz
Blackbyrds	City Life	Rock Creek Park	1975	Massive Attack	Blue Lines	Blue Lines	1991	jazz
Blackbyrds	City Life	Rock Creek Park	1975	Nas	Get Down	God's Son	2002	jazz
Blackbyrds	City Life	Rock Creek Park	1975	NWA	Quiet on tha Set	Straight Outta Compton	1988	jazz
Blackbyrds	City Life	All I Ask	1975	Tupac	Lord Knows	Me Against The World	1998	jazz
Byrd, Donald	Stepping into Tomorrow	Think Twice	1975	A Tribe Called Quest	Footprints	People's Instinctive Travels And Paths Of Rhythm	1990	jazz
Byrd, Donald	Stepping into Tomorrow	Think Twice	1975	Armand Van Helden	Flowerz	2 Future 4 U	1999	jazz
Byrd, Donald	Stepping into Tomorrow	Think Twice	1975	De la Soul	Simply Havin'	AOI: Bionix	2001	jazz
Byrd, Donald	Stepping into Tomorrow	Think Twice	1975	DJ Krush	Big City Lover	Krush	1995	jazz
Byrd, Donald	Stepping into Tomorrow	Think Twice	1975	Professor Griff	Jail Sale	Kao's II Wiz*7*Dome	1991	jazz
Byrd, Donald	Stepping into Tomorrow	Stepping into Tomorrow	1975	US3	The Darkside	Hand on the Torch	1993	jazz
Clarke, Stanley	Journey to Love	Concerto for Jazz/Rock Orchestra (Pt II)	1975	DJ Shadow	Best Foot Forward	Endtroducing.....	1996	jazz
Corea, Chick	Leprechaun	Leprechaun's Dream	1975	Private Investigators	That's What it Is	Re-Act Like Ya Knew	1993	jazz
Crusaders	Those Southern Knights	Keep That Same Old Feeling	1975	Lord Tariq & Peter Gunz	Keep On	Make It Reign	1998	jazz
Crusaders	Chain Reaction	Hallucinate	1975	Del	Thank Youse	No Need For Alarm	1993	jazz
Daly-Wilson Big Band	The Exciting. . .	Dirty Feet	1975	Deltron 3030	Mastermind	Deltron 3030	2001	jazz
Daly-Wilson Big Band	The Exciting. . .	Dirty Feet	1975	Wiseguys	Search's End	The Antidote	1998	jazz
Dejohnette's, Jack Direction	Cosmic Chicken	Stratocruiser	1975	Jurassic 5	Lesson 6	Jurassic 5 EP	1997	jazz
Franks, Michael	The Art of Tea	Mr. Blue	1975	Styles of Beyond	Hollograms	2000 Fold	1998	jazz
Hammond, John (Smith, John Robert)	Gears	Fantasy	1975	Jungle Brothers	Sunshine	Done By The Forces Of Nature	1989	jazz
Hammond, John (Smith, John Robert)	Gears	Shifting Gears	1975	Fam-Lee	Runs in the Fam-Lee	Runs In The Fam-Lee	1992	jazz
Hammond, John (Smith, John Robert)	Gears	Shifting Gears	1975	Hieroglyphics	See Delight	Third Eye Vision	2001	jazz
Hammond, John (Smith, John Robert)	Gears	Shifting Gears	1975	Jungle Brothers	Sunshine	Done By The Forces Of Nature	1989	jazz
Hammond, John (Smith, John Robert)	Gears	Shifting Gears	1975	Stetsasonic	In Full Gear	In Full Gear	1988	jazz
Hammond, John (Smith, John Robert)	Gears	Tell Me What to Do	1975	Fabe	Comme un Rat dans le Coin	Détournement De Son	1998	jazz
Hancock, Herbie	Man-Child	Hang up Your Hang Ups	1975	Lords of the Underground	Sleep for Dinner	Here Come The Lords	1993	jazz
Hancock, Herbie	Man-Child	The Trailor	1975	Fabe	Aucune Solution	Befa Surprend Ses Freres	1995	jazz
Harris, Eddie	Bad Luck is All I Have	Get on up and Dance	1975	De la Soul	Buddy	3 Feet High And Rising	1989	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Biz Markie	Albee Square Mall	The Best Of Cold Chillin'	2000	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Common	Pitchin' Pennies	Can I Borrow A Dollar?	1992	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	De la Soul	Take it Off	3 Feet High And Rising	1989	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Digital Underground	Underwater Rimes	Sex Packets	1990	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Eric B & Rakim	To the Listeners	Follow The Leader	1988	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Eric B & Rakim	Beats for the Listeners	Follow The Leader	1988	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Fugees	Ready or Not	The Score	1996	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Jungle Brothers	Braggin' and Boastin'	Straight Out The Jungle	1988	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	King Sun	On the Club Tip	XL	1989	jazz
Headhunters	Survival of the Fittest	God Made Me Funky	1975	Marky Mark	Wildside	Music For The People	1991	jazz
